panel,representation,model,protocol,seed,sample_id,sample_type,representation_split,umap_x,umap_y,silhouette_original,knn5_purity_original,status,budget_pct,accuracy,macro_f1,auprc,n_conflict_supervision,n_aligned_supervision,n_train,n_val,n_test
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0124,Aligned,official_test,4.293509483337402,4.4320783615112305,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0127,Aligned,official_test,4.229021072387695,4.354128360748291,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0139,Aligned,official_test,-3.873633623123169,4.345301628112793,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0148,Aligned,official_test,-2.623357057571411,6.932216167449951,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0154,Aligned,official_test,-3.3191561698913574,7.10561466217041,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0167,Aligned,official_test,-3.173612117767334,7.375883102416992,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0169,Aligned,official_test,-3.408165454864502,7.5085272789001465,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0173,Aligned,official_test,-2.8743340969085693,7.080463409423828,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0179,Aligned,official_test,-3.313753128051758,7.461345195770264,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0180,Aligned,official_test,-2.83783221244812,6.606088161468506,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0183,Aligned,official_test,-3.4319958686828613,7.676409721374512,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0190,Aligned,official_test,-3.4287614822387695,7.676041603088379,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0192,Aligned,official_test,-3.406456708908081,6.891783237457275,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0201,Aligned,official_test,-3.2654902935028076,6.62887716293335,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0202,Aligned,official_test,-2.668994426727295,7.222457408905029,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0204,Aligned,official_test,-2.704149007797241,6.94694185256958,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0208,Aligned,official_test,-2.7392055988311768,6.9265947341918945,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0217,Aligned,official_test,-3.111212730407715,7.251779556274414,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0232,Aligned,official_test,-2.5045907497406006,7.133869171142578,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0256,Aligned,official_test,6.613451957702637,-0.022815853357315063,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0265,Aligned,official_test,7.126134395599365,-0.04258117824792862,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0277,Aligned,official_test,6.791024684906006,-0.31174007058143616,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0284,Aligned,official_test,7.1411943435668945,0.10576995462179184,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0286,Aligned,official_test,7.188665866851807,0.18940405547618866,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0287,Aligned,official_test,6.807045936584473,-0.31235796213150024,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0292,Aligned,official_test,7.098704814910889,0.11893844604492188,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0296,Aligned,official_test,7.178177356719971,0.045602452009916306,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0304,Aligned,official_test,6.892426013946533,-0.425100713968277,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0305,Aligned,official_test,7.071564197540283,0.28092896938323975,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0307,Aligned,official_test,7.129720211029053,0.09145153313875198,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0311,Aligned,official_test,7.182916164398193,0.1351775825023651,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0314,Aligned,official_test,6.91574239730835,-0.34272125363349915,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0317,Aligned,official_test,6.95278263092041,0.10853512585163116,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0324,Aligned,official_test,6.810580730438232,0.33020535111427307,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0327,Aligned,official_test,6.975414752960205,-0.3678533732891083,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0330,Aligned,official_test,7.193348407745361,0.0015714478213340044,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0336,Aligned,official_test,6.44944953918457,0.3452332317829132,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0337,Aligned,official_test,6.871239185333252,-0.3175064027309418,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0339,Aligned,official_test,6.974145889282227,-0.3104579746723175,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0343,Aligned,official_test,6.90002965927124,-0.33610159158706665,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0353,Aligned,official_test,2.954590320587158,7.104783535003662,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0354,Aligned,official_test,2.5601003170013428,7.148059368133545,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0355,Aligned,official_test,2.9366416931152344,7.315333843231201,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0356,Aligned,official_test,2.6658427715301514,7.15131950378418,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0357,Aligned,official_test,3.0238640308380127,7.334312438964844,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0361,Aligned,official_test,2.838824510574341,7.452047348022461,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0362,Aligned,official_test,2.653470277786255,7.11361026763916,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0363,Aligned,official_test,2.875966787338257,7.599298000335693,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0367,Aligned,official_test,2.9185168743133545,7.513065338134766,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0372,Aligned,official_test,3.1404879093170166,7.165810585021973,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0375,Aligned,official_test,2.7382090091705322,7.290478229522705,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0387,Aligned,official_test,3.531468152999878,5.415777683258057,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0392,Aligned,official_test,2.573035955429077,7.463196277618408,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0400,Aligned,official_test,2.538217544555664,7.072605133056641,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0409,Aligned,official_test,3.01483416557312,7.580412864685059,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0410,Aligned,official_test,2.614271879196167,7.477587699890137,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0417,Aligned,official_test,2.7263381481170654,7.271909713745117,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0420,Aligned,official_test,2.8653879165649414,6.983221530914307,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0421,Aligned,official_test,2.8148670196533203,7.671436309814453,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0429,Aligned,official_test,3.1777641773223877,7.3543477058410645,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0433,Aligned,official_test,3.159058094024658,7.4004106521606445,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0439,Aligned,official_test,3.21818470954895,6.506147861480713,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0447,Aligned,official_test,3.6374592781066895,5.038276195526123,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0461,Aligned,official_test,-3.135380983352661,7.935886859893799,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0471,Aligned,official_test,3.74084210395813,4.421012878417969,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0472,Aligned,official_test,4.069359302520752,4.575158596038818,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0482,Aligned,official_test,3.9421567916870117,4.577724933624268,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0484,Aligned,official_test,3.8878729343414307,4.374233245849609,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0486,Aligned,official_test,4.1922078132629395,4.613077640533447,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0491,Aligned,official_test,3.7446627616882324,4.570744037628174,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0496,Aligned,official_test,3.7857162952423096,4.389355182647705,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0500,Aligned,official_test,3.7774553298950195,4.575655937194824,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0502,Aligned,official_test,4.283340930938721,4.221980571746826,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0503,Aligned,official_test,3.6147115230560303,4.624654769897461,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0504,Aligned,official_test,3.703948497772217,4.8858256340026855,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0506,Aligned,official_test,3.8479034900665283,4.463439464569092,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0507,Aligned,official_test,3.6537744998931885,4.492279529571533,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0518,Aligned,official_test,3.9829602241516113,4.625397682189941,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0525,Aligned,official_test,3.6845011711120605,4.499322891235352,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0527,Aligned,official_test,-3.2361433506011963,7.978206157684326,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0539,Aligned,official_test,3.9814610481262207,4.59956169128418,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0542,Aligned,official_test,3.7238376140594482,4.685260772705078,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0544,Aligned,official_test,3.814345359802246,4.833756923675537,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0574,Aligned,official_test,-4.352231979370117,6.415164470672607,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0591,Aligned,official_test,-3.764493703842163,7.533365726470947,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0595,Aligned,official_test,-3.4733362197875977,7.5173797607421875,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0608,Aligned,official_test,-4.40165901184082,6.159485340118408,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0609,Aligned,official_test,-4.078215599060059,6.590499401092529,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0610,Aligned,official_test,-3.6228389739990234,7.474939823150635,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0617,Aligned,official_test,-4.642117023468018,6.784759998321533,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0620,Aligned,official_test,-4.304422855377197,5.974522113800049,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0621,Aligned,official_test,-4.218048095703125,7.4704413414001465,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0627,Aligned,official_test,-3.787094831466675,7.81626033782959,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0638,Aligned,official_test,-3.545729637145996,7.850988388061523,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0641,Aligned,official_test,-3.7256548404693604,7.691906452178955,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0647,Aligned,official_test,-3.8682615756988525,7.6373209953308105,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0652,Aligned,official_test,2.8646576404571533,-0.504776656627655,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0655,Aligned,official_test,2.942608118057251,-0.2376449555158615,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0660,Aligned,official_test,3.0729286670684814,-0.421438604593277,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0663,Aligned,official_test,2.9896254539489746,-0.1548585295677185,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0665,Aligned,official_test,2.852076768875122,-0.1498793065547943,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0680,Aligned,official_test,2.962975263595581,-0.3984287977218628,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0681,Aligned,official_test,2.8656136989593506,-0.4853426218032837,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0682,Aligned,official_test,3.0476136207580566,-0.2937771677970886,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0692,Aligned,official_test,2.7740211486816406,-0.4303170442581177,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0708,Aligned,official_test,2.746922492980957,-0.3754329979419708,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0727,Aligned,official_test,3.4416353702545166,-0.34458813071250916,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0730,Aligned,official_test,3.212524890899658,-0.45406374335289,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0731,Aligned,official_test,2.7832396030426025,-0.3292524218559265,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0742,Aligned,official_test,3.181323289871216,-0.36107760667800903,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0745,Aligned,official_test,2.826677083969116,-0.4527842402458191,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0751,Aligned,official_test,-4.5506744384765625,5.378547668457031,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0752,Aligned,official_test,-4.72310733795166,5.5109758377075195,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0756,Aligned,official_test,-4.480962753295898,6.241971015930176,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0762,Aligned,official_test,-4.211845874786377,5.742780685424805,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0764,Aligned,official_test,-4.4437055587768555,5.688089370727539,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0772,Aligned,official_test,-4.389456272125244,5.592405796051025,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0785,Aligned,official_test,-4.845080852508545,5.863718032836914,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0794,Aligned,official_test,-4.703337669372559,6.258267402648926,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0801,Aligned,official_test,-4.258394718170166,5.671459674835205,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0810,Aligned,official_test,-3.99080228805542,6.168310642242432,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0814,Aligned,official_test,-4.176724433898926,5.5465497970581055,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0815,Aligned,official_test,-4.109835624694824,5.625657081604004,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0818,Aligned,official_test,-3.769289970397949,5.940219879150391,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0825,Aligned,official_test,-4.09832763671875,5.537959575653076,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0832,Aligned,official_test,-3.5833961963653564,6.122673511505127,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0841,Aligned,official_test,-3.9457476139068604,5.35059928894043,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0853,Aligned,official_test,-5.884421348571777,5.856751441955566,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0859,Aligned,official_test,-5.408904552459717,5.629979610443115,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0863,Aligned,official_test,-5.571635723114014,5.700917720794678,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0865,Aligned,official_test,-4.948251724243164,5.4030656814575195,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0874,Aligned,official_test,-5.658614158630371,5.70661735534668,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0881,Aligned,official_test,-5.370650768280029,5.941118240356445,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0882,Aligned,official_test,-5.7988739013671875,5.972466468811035,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0891,Aligned,official_test,-5.778085231781006,5.788152694702148,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
